method,pixel_auroc,pixel_ap,pixel_aupro,image_auroc,image_ap,image_f1_max
A1_J,0.9903581521894629,0.7550403564694392,0.9619872922438202,0.9633152173913044,0.9851831501360323,0.9361702127659574
TRI_J,0.9871075292076862,0.7129875408712127,0.9482526793572221,0.967391304347826,0.9858964509652249,0.9295774647887325
BAL_J,0.9882100229652772,0.7220065575240157,0.9496361699374366,0.9664855072463769,0.986088435118548,0.9361702127659574
DUP_J,0.9894196576007472,0.7440802643152187,0.9577450858870498,0.9583333333333334,0.9832079924498313,0.935251798561151
A1_L,0.9919332808372955,0.7607111511966671,0.9689694949127564,0.9664855072463768,0.9865898147601454,0.9428571428571428
TRI_L,0.9900269478881052,0.7269070520594824,0.9585073302514149,0.96875,0.9876716484692528,0.9489051094890512
BAL_L,0.9914109396578357,0.7403666045238415,0.9652930002720262,0.970108695652174,0.9885618897853586,0.9565217391304348
DUP_L,0.9904394581848852,0.7468629889274069,0.9627807683456859,0.9624094202898551,0.9847876383592881,0.9428571428571428
